Filtering the log data using "process == "Voxa""
Timestamp                       Thread     Type        Activity             PID    TTL  
2026-04-08 00:31:26.639920-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d7140e0, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=664] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:26.639938-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=664] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:26.643928-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=664] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:26.644005-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=664 SubResourceLoader::didFinishLoading
2026-04-08 00:31:26.644319-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=666] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:26.644352-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=666 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-04-08 00:31:26.644368-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d714730, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=666] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:26.644381-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=666] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:26.649180-0500 0x6d75cf   Default     0x0                  48909  7    Voxa: (SkyLight) [com.apple.SkyLight:default] server port 0x00004a1b, session port 0x00005403
2026-04-08 00:31:26.652466-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=666] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:26.652502-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=666 SubResourceLoader::didFinishLoading
2026-04-08 00:31:26.652980-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=670] ResourceLoader::willSendRequestInternal: calling completion handler
2026-04-08 00:31:26.652990-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=670 SubResourceLoader::willSendRequestInternal: resource load finished; calling completion handler
2026-04-08 00:31:26.652996-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] 0x10d0680e0 - [resourceLoader=0x10d7153d0, frameLoader=0x10d0f8e00, frame=0x10d1e00c0, webPageID=33, frameID=4294967298, resourceID=670] WebLoaderStrategy::tryLoadingUsingURLSchemeHandler: URL will be handled by a UIProcess URL scheme handler
2026-04-08 00:31:26.653000-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=670] WebURLSchemeTaskProxy::startLoading
2026-04-08 00:31:26.654492-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:Network] WebContent[48915] [schemeHandler=26, webPageID=33, frameID=4294967298, taskID=670] WebURLSchemeTaskProxy::didComplete
2026-04-08 00:31:26.654506-0500 0x6d769b   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ResourceLoading] WebContent[48915]: [pageID=33, frameID=4294967298, resourceID=670 SubResourceLoader::didFinishLoading
2026-04-08 00:31:26.719714-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.847306-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.864243-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.879424-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.886314-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.903004-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.919682-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.936348-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.953035-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.969716-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:26.986345-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.003025-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.019697-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.031373-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.036492-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.049277-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.053319-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.069679-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.086344-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.102973-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.119631-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.130507-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key NSPersistentUIShowQuietSafeQuitStatus in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.130555-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] sessionID=-2 asnRef=<private> key=NSCanQuitQuietlyAndSafelyKey value=<private>
2026-04-08 00:31:27.130573-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] sessionID=-2 asnRef=<private> info=<private>
2026-04-08 00:31:27.130623-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] Setting process information for [ kLSCurrentApp ASN, 0x0,0x2] .
2026-04-08 00:31:27.130984-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (AppKit) [com.apple.AppKit:AutomaticTermination] void _updateToReflectAutomaticTerminationState(void) supportsAutomaticTermination=0 isAutoQuittable=0 isActive=1 shouldRelaunchStopped=0
2026-04-08 00:31:27.130999-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (AppKit) [com.apple.AppKit:AutomaticTermination] void _updateToReflectAutomaticTerminationState(void) shouldRelaunchStopped=0 relaunchShouldBeDisabled=0
2026-04-08 00:31:27.136302-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.152972-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.169633-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.186300-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.203068-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.220744-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.220917-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.223478-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.236347-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.252973-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.269628-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.286329-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.303029-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.319719-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.336422-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.353037-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.369721-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.386362-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.408122-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.419686-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.436318-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.453015-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.469679-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.486373-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.502985-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.519672-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.520145-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.536391-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.537220-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.552999-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.569655-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.692705-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.702973-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.719662-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.720037-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.720072-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.720797-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.720834-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.736343-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.753036-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.769699-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.869784-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.953413-0500 0x6d75cf   Activity    0xcc69fe             48909  0    Voxa: (AppKit) trackMouse send action on mouseUp
2026-04-08 00:31:27.953513-0500 0x6d75cf   Activity    0xcc69ff             48909  0    Voxa: (AppKit) sendActionFrom:
2026-04-08 00:31:27.953694-0500 0x6d75cf   Activity    0xcc6a50             48909  0    Voxa: (AppKit) sendAction:
2026-04-08 00:31:27.953749-0500 0x6d75cf   Debug       0xcc6a50             48909  0    Voxa: (AppKit) [com.apple.AppKit:Popover] 0xab12dcf00 _NSPopoverCloseAllPopoversRootedAtWindow, checkDefer=0, onlyTransient=0, includeSemiTransient=1
2026-04-08 00:31:27.953819-0500 0x6d75cf   Default     0xcc6a50             48909  0    Voxa: (AppKit) [com.apple.AppKit:Window] window <TaoWindow: 0xab12dcf00> windowNumber=1dd57 windowShouldClose: prevented close
2026-04-08 00:31:27.955713-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key NSAutomaticWindowAnimationsEnabled in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.955788-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key reduceMotion in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.955969-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key reduceMotion in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.956011-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key reduceMotion in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.956043-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key NSWindowTransformAnimationDuration in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.956454-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ApplePersistenceIgnoreState in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.956509-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key ApplePersistenceIgnoreStateQuietly in CFPrefsSearchListSource<0xaaf8f5b80> (Domain: com.lufermalgo.voxa, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.957207-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.957274-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.957593-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.957646-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.957836-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.957875-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.959833-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (CoreFoundation) [com.apple.defaults:User Defaults] found no value for key cursorIsCustomized in CFPrefsSearchListSource<0xab0c72180> (Domain: com.apple.universalaccess, Container: (null) Non-launch persona: 0)
2026-04-08 00:31:27.959985-0500 0x6d75cf   Info        0x0                  48909  0    Voxa: (AppKit) [com.apple.AppKit:Window] order window front conditionally: 1dd56 related: 0
2026-04-08 00:31:27.971563-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.971646-0500 0x6d75cf   Debug       0x0                  48909  0    Voxa: (LaunchServices) [com.apple.launchservices:cas] _LSCopyApplicationInformationItem(sessionID=-2 asn=ASN:0x0-0x2: keyRef="ApplicationType")
2026-04-08 00:31:27.976125-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000200 isViewVisible(): viewWindow 0xab12dca00, window visible 1, view hidden 0, window occluded 0
2026-04-08 00:31:27.976171-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000200 isViewVisible(): viewWindow 0xab12dca00, window visible 1, view hidden 0, window occluded 0
2026-04-08 00:31:27.976256-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ActivityState] PageClientImpl 0x11f000180 isViewVisible(): viewWindow 0xab12dcf00, window visible 0, view hidden 0, window occluded 0
2026-04-08 00:31:27.976273-0500 0x6d75cf   Default     0x0                  48909  0    Voxa: (WebKit) [com.apple.WebKit:ViewState] 0xab0cf8e18 - [pageProxyID=32, webPageID=33, PID=48915] WebPageProxy::updateActivityState: view visibility state changed 1 -> 0
